KKAN
seed 42:
(16:30:19) Iniciou execução...
Rodando na cuda:0
Ep  125/1700 | R:   -6.46 | Media10:  -60.27 | Media100: -124.49 | eps: 0.534 | Buf:  15270
Ep  126/1700 | R: -111.63 | Media10:  -68.19 | Media100: -125.47 | eps: 0.532 | Buf:  15445
Ep  127/1700 | R: -106.45 | Media10:  -81.26 | Media100: -123.32 | eps: 0.529 | Buf:  15727
Ep  128/1700 | R:  -75.69 | Media10:  -88.00 | Media100: -122.33 | eps: 0.526 | Buf:  15859
Ep  129/1700 | R:  -75.32 | Media10:  -82.15 | Media100: -119.59 | eps: 0.524 | Buf:  15992
Ep  130/1700 | R:  -26.98 | Media10:  -72.55 | Media100: -117.50 | eps: 0.521 | Buf:  16281
Ep  131/1700 | R:  -42.35 | Media10:  -62.25 | Media100: -113.92 | eps: 0.519 | Buf:  16432
Ep  132/1700 | R:  -67.68 | Media10:  -59.37 | Media100: -113.12 | eps: 0.516 | Buf:  16520
Ep  133/1700 | R:  -96.53 | Media10:  -65.95 | Media100: -112.95 | eps: 0.513 | Buf:  16691
Ep  134/1700 | R:  -84.25 | Media10:  -69.34 | Media100: -109.43 | eps: 0.511 | Buf:  16987
Ep  135/1700 | R:  -23.23 | Media10:  -71.01 | Media100: -106.38 | eps: 0.508 | Buf:  17283
Ep  136/1700 | R:    0.73 | Media10:  -59.78 | Media100: -102.26 | eps: 0.506 | Buf:  17496
Ep  137/1700 | R:  -55.21 | Media10:  -54.65 | Media100:  -99.97 | eps: 0.503 | Buf:  17722
Ep  138/1700 | R: -112.77 | Media10:  -58.36 | Media100:  -99.23 | eps: 0.501 | Buf:  17952
Ep  139/1700 | R:  -42.93 | Media10:  -55.12 | Media100:  -98.77 | eps: 0.498 | Buf:  18233
Ep  140/1700 | R:  -42.34 | Media10:  -56.66 | Media100:  -97.14 | eps: 0.496 | Buf:  18518
Ep  141/1700 | R:  -54.55 | Media10:  -57.88 | Media100:  -95.67 | eps: 0.493 | Buf:  18633
Ep  142/1700 | R:   43.23 | Media10:  -46.79 | Media100:  -94.36 | eps: 0.491 | Buf:  19633
